pid,group,matrix_name,condition,response
362,Human,MDvsMIP/MJP,opposed,12
362,Human,FAVvsMJP,together,3
362,Human,MDvsMIP/MJP,together,1
362,Human,MDvsMIP/MJP,opposed,6
362,Human,MDvsMIP/MJP,together,4
362,Human,FAVvsP,together,0
362,Human,FAVvsMJP,together,5
362,Human,FAVvsMJP,opposed,11
362,Human,FAVvsP,opposed,3
362,Human,FAVvsP,together,0
363,Human,MDvsMIP/MJP,together,7
363,Human,MDvsMIP/MJP,together,3
363,Human,FAVvsP,opposed,3
363,Human,FAVvsMJP,together,5
363,Human,FAVvsMJP,opposed,5
363,Human,FAVvsP,opposed,5
363,Human,FAVvsMJP,together,8
363,Human,MDvsMIP/MJP,opposed,1
363,Human,MDvsMIP/MJP,opposed,10
363,Human,FAVvsP,together,1
363,Human,FAVvsP,together,3
363,Human,FAVvsMJP,opposed,7
364,Human,MDvsMIP/MJP,together,0
364,Human,FAVvsP,together,0
364,Human,MDvsMIP/MJP,together,0
364,Human,FAVvsP,opposed,12
364,Human,FAVvsMJP,together,0
364,Human,FAVvsMJP,opposed,12
364,Human,FAVvsP,together,0
364,Human,FAVvsP,opposed,12
364,Human,FAVvsMJP,together,0
364,Human,FAVvsMJP,opposed,12
364,Human,MDvsMIP/MJP,opposed,0
364,Human,MDvsMIP/MJP,opposed,0
365,Human,FAVvsMJP,opposed,12
365,Human,FAVvsP,opposed,12
365,Human,MDvsMIP/MJP,together,6
365,Human,MDvsMIP/MJP,opposed,0
365,Human,MDvsMIP/MJP,together,0
365,Human,FAVvsP,together,1
365,Human,MDvsMIP/MJP,opposed,0
365,Human,FAVvsP,together,0
365,Human,FAVvsP,opposed,0
365,Human,FAVvsMJP,together,2
365,Human,FAVvsMJP,together,3
365,Human,FAVvsMJP,opposed,10
366,Human,MDvsMIP/MJP,opposed,0
366,Human,MDvsMIP/MJP,opposed,0
366,Human,FAVvsP,together,0
366,Human,FAVvsMJP,opposed,7
366,Human,FAVvsMJP,together,0
366,Human,FAVvsMJP,opposed,7
366,Human,FAVvsP,opposed,1
366,Human,FAVvsP,opposed,1
366,Human,FAVvsP,together,0
366,Human,MDvsMIP/MJP,together,0
366,Human,FAVvsMJP,together,5
366,Human,MDvsMIP/MJP,together,6
367,Human,MDvsMIP/MJP,together,0
367,Human,FAVvsP,together,0
367,Human,FAVvsP,opposed,12
367,Human,MDvsMIP/MJP,opposed,7
367,Human,FAVvsMJP,together,0
367,Human,FAVvsMJP,opposed,12
367,Human,FAVvsMJP,together,0
367,Human,MDvsMIP/MJP,opposed,7
367,Human,FAVvsP,together,0
367,Human,FAVvsMJP,opposed,12
367,Human,MDvsMIP/MJP,together,0
367,Human,FAVvsP,opposed,12
368,Human,FAVvsMJP,opposed,5
368,Human,FAVvsP,together,2
368,Human,FAVvsMJP,opposed,5
368,Human,FAVvsMJP,together,4
368,Human,MDvsMIP/MJP,together,3
368,Human,FAVvsP,opposed,3
368,Human,MDvsMIP/MJP,opposed,4
368,Human,MDvsMIP/MJP,together,4
368,Human,FAVvsP,together,2
368,Human,FAVvsMJP,together,5
368,Human,MDvsMIP/MJP,opposed,3
368,Human,FAVvsP,opposed,1
369,Human,MDvsMIP/MJP,opposed,0
369,Human,FAVvsP,opposed,12
369,Human,FAVvsMJP,opposed,12
369,Human,MDvsMIP/MJP,together,0
369,Human,FAVvsP,opposed,12
369,Human,MDvsMIP/MJP,opposed,0
369,Human,FAVvsMJP,opposed,12
369,Human,FAVvsMJP,together,0
369,Human,FAVvsP,together,0
369,Human,FAVvsMJP,together,0
369,Human,FAVvsP,together,0
369,Human,MDvsMIP/MJP,together,0
370,Human,FAVvsP,opposed,4
370,Human,FAVvsP,together,0
370,Human,MDvsMIP/MJP,opposed,6
370,Human,FAVvsMJP,together,7
370,Human,FAVvsMJP,together,3
370,Human,FAVvsP,together,4
370,Human,FAVvsMJP,opposed,1
370,Human,FAVvsP,opposed,2
370,Human,MDvsMIP/MJP,opposed,11
370,Human,MDvsMIP/MJP,together,9
370,Human,MDvsMIP/MJP,together,2
370,Human,FAVvsMJP,opposed,11
371,Human,FAVvsMJP,opposed,4
371,Human,FAVvsMJP,together,2
371,Human,FAVvsP,opposed,12
371,Human,MDvsMIP/MJP,together,6
371,Human,FAVvsMJP,together,7
371,Human,FAVvsP,together,2
371,Human,MDvsMIP/MJP,together,3
371,Human,MDvsMIP/MJP,opposed,2
371,Human,MDvsMIP/MJP,opposed,7
371,Human,FAVvsMJP,opposed,4
371,Human,FAVvsP,opposed,0
371,Human,FAVvsP,together,1
372,Human,FAVvsP,opposed,1
372,Human,FAVvsMJP,together,5
372,Human,MDvsMIP/MJP,together,6
372,Human,FAVvsMJP,opposed,7
372,Human,MDvsMIP/MJP,together,4
372,Human,MDvsMIP/MJP,opposed,7
372,Human,FAVvsP,together,0
372,Human,FAVvsP,opposed,1
372,Human,MDvsMIP/MJP,opposed,7
372,Human,FAVvsMJP,opposed,7
372,Human,FAVvsP,together,0
372,Human,FAVvsMJP,together,5
373,Human,FAVvsP,together,0
373,Human,MDvsMIP/MJP,opposed,9
373,Human,FAVvsP,together,1
373,Human,FAVvsP,opposed,12
373,Human,MDvsMIP/MJP,opposed,12
373,Human,FAVvsMJP,together,0
373,Human,FAVvsP,opposed,6
373,Human,FAVvsMJP,opposed,12
373,Human,MDvsMIP/MJP,together,0
373,Human,FAVvsMJP,opposed,12
373,Human,MDvsMIP/MJP,together,0
373,Human,FAVvsMJP,together,0
374,Human,MDvsMIP/MJP,together,5
374,Human,FAVvsMJP,together,11
374,Human,FAVvsP,opposed,4
374,Human,FAVvsP,together,10
374,Human,MDvsMIP/MJP,opposed,3
374,Human,MDvsMIP/MJP,together,3
374,Human,FAVvsP,together,5
374,Human,MDvsMIP/MJP,opposed,12
374,Human,FAVvsMJP,together,0
374,Human,FAVvsMJP,opposed,0
374,Human,FAVvsP,opposed,7
374,Human,FAVvsMJP,opposed,12
375,Human,MDvsMIP/MJP,together,0
375,Human,FAVvsP,together,0
375,Human,FAVvsMJP,opposed,0
375,Human,FAVvsMJP,opposed,0
375,Human,FAVvsP,opposed,4
375,Human,MDvsMIP/MJP,together,12
375,Human,FAVvsMJP,together,7
375,Human,MDvsMIP/MJP,opposed,9
375,Human,FAVvsMJP,together,12
375,Human,FAVvsP,together,12
375,Human,FAVvsP,opposed,0
375,Human,MDvsMIP/MJP,opposed,8
376,Human,MDvsMIP/MJP,together,4
376,Human,FAVvsMJP,opposed,11
376,Human,FAVvsMJP,together,3
376,Human,FAVvsP,opposed,6
376,Human,FAVvsMJP,opposed,6
376,Human,FAVvsP,together,8
376,Human,FAVvsP,opposed,4
376,Human,MDvsMIP/MJP,opposed,7
376,Human,MDvsMIP/MJP,opposed,9
376,Human,FAVvsP,together,6
376,Human,FAVvsMJP,together,8
376,Human,MDvsMIP/MJP,together,5
377,Human,FAVvsP,together,0
377,Human,FAVvsP,opposed,0
377,Human,FAVvsMJP,together,4
377,Human,FAVvsMJP,opposed,4
377,Human,MDvsMIP/MJP,together,4
377,Human,FAVvsP,together,0
377,Human,FAVvsP,opposed,0
377,Human,FAVvsMJP,together,6
377,Human,MDvsMIP/MJP,together,6
377,Human,FAVvsMJP,opposed,6
377,Human,MDvsMIP/MJP,opposed,6
377,Human,MDvsMIP/MJP,opposed,6
378,Human,MDvsMIP/MJP,opposed,0
378,Human,FAVvsP,together,0
378,Human,FAVvsMJP,together,0
378,Human,FAVvsP,opposed,12
378,Human,FAVvsP,together,0
378,Human,FAVvsMJP,opposed,12
378,Human,MDvsMIP/MJP,together,0
378,Human,MDvsMIP/MJP,opposed,0
378,Human,FAVvsMJP,opposed,12
378,Human,FAVvsP,opposed,12
378,Human,MDvsMIP/MJP,together,0
378,Human,FAVvsMJP,together,0
379,Human,FAVvsMJP,opposed,12
379,Human,MDvsMIP/MJP,opposed,12
379,Human,MDvsMIP/MJP,together,0
379,Human,MDvsMIP/MJP,opposed,12
379,Human,FAVvsMJP,opposed,12
379,Human,FAVvsMJP,together,12
379,Human,FAVvsP,together,0
379,Human,FAVvsP,together,4
379,Human,FAVvsMJP,together,0
379,Human,FAVvsP,opposed,7
379,Human,MDvsMIP/MJP,together,0
379,Human,FAVvsP,opposed,12
380,Human,MDvsMIP/MJP,opposed,7
380,Human,FAVvsMJP,opposed,7
380,Human,MDvsMIP/MJP,opposed,7
380,Human,MDvsMIP/MJP,together,3
380,Human,FAVvsP,opposed,3
380,Human,FAVvsP,together,0
380,Human,FAVvsMJP,together,5
380,Human,FAVvsP,together,0
380,Human,FAVvsMJP,together,5
380,Human,FAVvsP,opposed,4
380,Human,FAVvsMJP,opposed,7
380,Human,MDvsMIP/MJP,together,3
381,Human,MDvsMIP/MJP,together,3
381,Human,MDvsMIP/MJP,together,4
381,Human,FAVvsP,opposed,2
381,Human,FAVvsP,together,0
381,Human,MDvsMIP/MJP,opposed,8
381,Human,FAVvsMJP,together,4
381,Human,FAVvsMJP,together,4
381,Human,MDvsMIP/MJP,opposed,11
381,Human,FAVvsP,opposed,5
381,Human,FAVvsP,together,0
381,Human,FAVvsMJP,opposed,10
381,Human,FAVvsMJP,opposed,5
382,Human,FAVvsMJP,together,4
382,Human,MDvsMIP/MJP,opposed,7
382,Human,FAVvsP,opposed,4
382,Human,FAVvsP,opposed,7
382,Human,MDvsMIP/MJP,together,0
382,Human,FAVvsP,together,0
382,Human,FAVvsMJP,together,3
382,Human,MDvsMIP/MJP,together,3
382,Human,FAVvsMJP,opposed,8
382,Human,MDvsMIP/MJP,opposed,10
382,Human,FAVvsMJP,opposed,10
382,Human,FAVvsP,together,0
383,Human,MDvsMIP/MJP,together,6
383,Human,FAVvsP,together,0
383,Human,MDvsMIP/MJP,opposed,5
383,Human,FAVvsMJP,opposed,6
383,Human,FAVvsMJP,together,1
383,Human,FAVvsP,together,0
383,Human,FAVvsP,opposed,12
383,Human,MDvsMIP/MJP,opposed,6
383,Human,FAVvsP,opposed,0
383,Human,FAVvsMJP,together,6
383,Human,FAVvsMJP,opposed,6
383,Human,MDvsMIP/MJP,together,2
384,Human,FAVvsMJP,opposed,9
384,Human,MDvsMIP/MJP,opposed,7
384,Human,FAVvsMJP,opposed,4
384,Human,MDvsMIP/MJP,together,3
384,Human,FAVvsP,opposed,5
384,Human,MDvsMIP/MJP,opposed,9
384,Human,FAVvsMJP,together,2
384,Human,FAVvsP,together,3
384,Human,FAVvsP,opposed,4
384,Human,MDvsMIP/MJP,together,11
384,Human,FAVvsMJP,together,4
384,Human,FAVvsP,together,7
385,Human,FAVvsMJP,opposed,6
385,Human,FAVvsP,opposed,3
385,Human,FAVvsMJP,together,3
385,Human,FAVvsP,together,5
385,Human,MDvsMIP/MJP,opposed,5
385,Human,MDvsMIP/MJP,opposed,4
385,Human,MDvsMIP/MJP,together,4
385,Human,FAVvsMJP,together,5
385,Human,MDvsMIP/MJP,together,4
385,Human,FAVvsP,opposed,6
385,Human,FAVvsMJP,opposed,7
385,Human,FAVvsP,together,3
386,Human,FAVvsMJP,opposed,7
386,Human,MDvsMIP/MJP,together,0
386,Human,MDvsMIP/MJP,opposed,7
386,Human,MDvsMIP/MJP,together,0
386,Human,MDvsMIP/MJP,opposed,7
386,Human,FAVvsMJP,together,0
386,Human,FAVvsP,together,0
386,Human,FAVvsMJP,together,0
386,Human,FAVvsP,opposed,12
386,Human,FAVvsMJP,opposed,0
386,Human,FAVvsP,together,0
386,Human,FAVvsP,opposed,12
387,Human,FAVvsP,together,0
387,Human,FAVvsMJP,opposed,12
387,Human,FAVvsP,opposed,12
387,Human,MDvsMIP/MJP,together,0
387,Human,FAVvsMJP,opposed,12
387,Human,FAVvsP,together,0
387,Human,MDvsMIP/MJP,together,0
387,Human,FAVvsP,opposed,12
387,Human,MDvsMIP/MJP,opposed,0
387,Human,FAVvsMJP,together,0
387,Human,FAVvsMJP,together,0
387,Human,MDvsMIP/MJP,opposed,0
388,Human,MDvsMIP/MJP,opposed,0
388,Human,MDvsMIP/MJP,together,3
388,Human,FAVvsMJP,opposed,5
388,Human,FAVvsMJP,opposed,4
388,Human,FAVvsP,opposed,0
388,Human,MDvsMIP/MJP,together,2
388,Human,FAVvsMJP,together,12
388,Human,MDvsMIP/MJP,opposed,12
388,Human,FAVvsP,opposed,12
388,Human,FAVvsP,together,7
388,Human,FAVvsMJP,together,9
388,Human,FAVvsP,together,12
389,Human,FAVvsP,opposed,12
389,Human,FAVvsMJP,opposed,5
389,Human,MDvsMIP/MJP,together,4
389,Human,FAVvsP,opposed,6
389,Human,MDvsMIP/MJP,opposed,4
389,Human,MDvsMIP/MJP,together,1
389,Human,MDvsMIP/MJP,opposed,7
389,Human,FAVvsP,together,6
389,Human,FAVvsP,together,1
389,Human,FAVvsMJP,together,1
389,Human,FAVvsMJP,together,8
389,Human,FAVvsMJP,opposed,4
390,Human,FAVvsP,together,0
390,Human,FAVvsP,together,0
390,Human,MDvsMIP/MJP,opposed,0
390,Human,MDvsMIP/MJP,together,0
390,Human,FAVvsP,opposed,12
390,Human,FAVvsMJP,together,0
390,Human,MDvsMIP/MJP,together,0
390,Human,FAVvsMJP,together,0
390,Human,MDvsMIP/MJP,opposed,0
390,Human,FAVvsMJP,opposed,12
390,Human,FAVvsP,opposed,12
390,Human,FAVvsMJP,opposed,12
391,Human,FAVvsP,together,0
391,Human,FAVvsMJP,together,6
391,Human,MDvsMIP/MJP,opposed,6
391,Human,MDvsMIP/MJP,opposed,6
391,Human,MDvsMIP/MJP,together,6
391,Human,FAVvsP,opposed,0
391,Human,FAVvsMJP,opposed,6
391,Human,FAVvsMJP,opposed,6
391,Human,MDvsMIP/MJP,together,6
391,Human,FAVvsP,together,0
391,Human,FAVvsMJP,together,6
391,Human,FAVvsP,opposed,0
392,Human,FAVvsMJP,together,7
392,Human,MDvsMIP/MJP,opposed,7
392,Human,MDvsMIP/MJP,together,9
392,Human,FAVvsP,together,1
392,Human,MDvsMIP/MJP,together,1
392,Human,MDvsMIP/MJP,opposed,10
392,Human,FAVvsMJP,opposed,6
392,Human,FAVvsMJP,opposed,3
392,Human,FAVvsP,together,4
392,Human,FAVvsP,opposed,5
392,Human,FAVvsMJP,together,0
392,Human,FAVvsP,opposed,12
393,Human,MDvsMIP/MJP,together,3
393,Human,FAVvsMJP,together,2
393,Human,FAVvsMJP,opposed,9
393,Human,FAVvsP,together,2
393,Human,MDvsMIP/MJP,together,6
393,Human,FAVvsP,together,0
393,Human,MDvsMIP/MJP,opposed,11
393,Human,FAVvsP,opposed,3
393,Human,FAVvsMJP,together,2
393,Human,FAVvsMJP,opposed,11
393,Human,MDvsMIP/MJP,opposed,12
393,Human,FAVvsP,opposed,12
394,Human,FAVvsP,opposed,9
394,Human,FAVvsP,together,0
394,Human,FAVvsMJP,opposed,5
394,Human,FAVvsMJP,together,3
394,Human,FAVvsMJP,opposed,6
394,Human,MDvsMIP/MJP,opposed,7
394,Human,MDvsMIP/MJP,together,7
394,Human,FAVvsMJP,together,8
394,Human,MDvsMIP/MJP,opposed,6
394,Human,MDvsMIP/MJP,together,5
394,Human,FAVvsP,together,3
394,Human,FAVvsP,opposed,4
395,Human,FAVvsP,opposed,0
395,Human,FAVvsP,opposed,12
395,Human,FAVvsP,together,2
395,Human,FAVvsMJP,opposed,7
395,Human,FAVvsMJP,together,3
395,Human,FAVvsMJP,opposed,4
395,Human,MDvsMIP/MJP,opposed,2
395,Human,FAVvsMJP,together,0
395,Human,MDvsMIP/MJP,opposed,2
395,Human,FAVvsP,together,5
395,Human,MDvsMIP/MJP,together,11
395,Human,MDvsMIP/MJP,together,2
396,Human,FAVvsMJP,together,5
396,Human,MDvsMIP/MJP,opposed,2
396,Human,FAVvsP,opposed,0
396,Human,MDvsMIP/MJP,together,9
396,Human,FAVvsMJP,together,8
396,Human,MDvsMIP/MJP,opposed,9
396,Human,FAVvsMJP,opposed,5
396,Human,FAVvsP,together,4
396,Human,MDvsMIP/MJP,together,8
396,Human,FAVvsP,opposed,0
396,Human,FAVvsP,together,2
396,Human,FAVvsMJP,opposed,7
397,Human,FAVvsMJP,opposed,7
397,Human,FAVvsP,together,0
397,Human,MDvsMIP/MJP,together,0
397,Human,MDvsMIP/MJP,opposed,0
397,Human,FAVvsMJP,together,5
397,Human,MDvsMIP/MJP,opposed,0
397,Human,MDvsMIP/MJP,together,0
397,Human,FAVvsP,opposed,3
397,Human,FAVvsMJP,together,5
397,Human,FAVvsMJP,opposed,6
397,Human,FAVvsP,opposed,4
397,Human,FAVvsP,together,3
398,Human,MDvsMIP/MJP,opposed,1
398,Human,FAVvsMJP,opposed,0
398,Human,FAVvsP,opposed,1
398,Human,FAVvsP,together,11
398,Human,MDvsMIP/MJP,opposed,0
398,Human,FAVvsP,opposed,4
398,Human,FAVvsMJP,together,8
398,Human,FAVvsP,together,12
398,Human,MDvsMIP/MJP,together,8
398,Human,FAVvsMJP,together,8
398,Human,FAVvsMJP,opposed,5
398,Human,MDvsMIP/MJP,together,10
399,Human,FAVvsMJP,together,0
399,Human,FAVvsP,together,0
399,Human,MDvsMIP/MJP,together,0
399,Human,MDvsMIP/MJP,opposed,0
399,Human,MDvsMIP/MJP,together,0
399,Human,FAVvsMJP,opposed,7
399,Human,FAVvsP,opposed,4
399,Human,MDvsMIP/MJP,opposed,0
399,Human,FAVvsMJP,together,3
399,Human,FAVvsP,together,0
399,Human,FAVvsMJP,opposed,6
399,Human,FAVvsP,opposed,6
400,Human,MDvsMIP/MJP,opposed,3
400,Human,MDvsMIP/MJP,opposed,2
400,Human,FAVvsP,together,0
400,Human,MDvsMIP/MJP,together,3
400,Human,FAVvsMJP,together,7
400,Human,FAVvsMJP,opposed,5
400,Human,FAVvsP,opposed,1
400,Human,MDvsMIP/MJP,together,3
400,Human,FAVvsP,opposed,0
400,Human,FAVvsMJP,opposed,6
400,Human,FAVvsMJP,together,5
400,Human,FAVvsP,together,2
401,Human,MDvsMIP/MJP,opposed,7
401,Human,FAVvsMJP,together,10
401,Human,MDvsMIP/MJP,together,7
401,Human,FAVvsMJP,opposed,0
401,Human,FAVvsMJP,opposed,1
401,Human,FAVvsP,opposed,0
401,Human,FAVvsP,together,1
401,Human,MDvsMIP/MJP,together,8
401,Human,FAVvsP,together,6
401,Human,FAVvsP,opposed,5
401,Human,FAVvsMJP,together,7
401,Human,MDvsMIP/MJP,opposed,8
402,Human,MDvsMIP/MJP,opposed,7
402,Human,MDvsMIP/MJP,opposed,6
402,Human,FAVvsMJP,opposed,2
402,Human,FAVvsP,opposed,9
402,Human,FAVvsMJP,together,10
402,Human,MDvsMIP/MJP,together,5
402,Human,FAVvsMJP,together,5
402,Human,MDvsMIP/MJP,together,6
402,Human,FAVvsMJP,opposed,10
402,Human,FAVvsP,opposed,3
402,Human,FAVvsP,together,5
402,Human,FAVvsP,together,7
403,Human,MDvsMIP/MJP,opposed,5
403,Human,FAVvsMJP,opposed,9
403,Human,FAVvsMJP,together,8
403,Human,FAVvsMJP,opposed,4
403,Human,FAVvsMJP,together,7
403,Human,MDvsMIP/MJP,together,2
403,Human,FAVvsP,opposed,4
403,Human,FAVvsP,opposed,9
403,Human,MDvsMIP/MJP,together,3
403,Human,FAVvsP,together,8
403,Human,FAVvsP,together,10
403,Human,MDvsMIP/MJP,opposed,9
404,Human,MDvsMIP/MJP,opposed,0
404,Human,MDvsMIP/MJP,opposed,0
404,Human,FAVvsP,together,0
404,Human,FAVvsP,opposed,0
404,Human,FAVvsMJP,together,6
404,Human,FAVvsMJP,opposed,6
404,Human,FAVvsMJP,together,6
404,Human,FAVvsMJP,opposed,6
404,Human,MDvsMIP/MJP,together,6
404,Human,FAVvsP,opposed,0
404,Human,MDvsMIP/MJP,together,3
404,Human,FAVvsP,together,0
405,Human,FAVvsP,opposed,0
405,Human,FAVvsMJP,opposed,6
405,Human,MDvsMIP/MJP,together,0
405,Human,FAVvsMJP,together,7
405,Human,FAVvsMJP,opposed,6
405,Human,MDvsMIP/MJP,opposed,0
405,Human,FAVvsP,together,0
405,Human,MDvsMIP/MJP,together,0
405,Human,FAVvsP,together,0
405,Human,FAVvsMJP,together,5
405,Human,FAVvsP,opposed,1
405,Human,MDvsMIP/MJP,opposed,0
406,Human,FAVvsP,together,2
406,Human,FAVvsMJP,together,6
406,Human,MDvsMIP/MJP,opposed,0
406,Human,MDvsMIP/MJP,together,0
406,Human,FAVvsMJP,together,2
406,Human,MDvsMIP/MJP,opposed,0
406,Human,FAVvsP,opposed,10
406,Human,FAVvsMJP,opposed,5
406,Human,MDvsMIP/MJP,together,0
406,Human,FAVvsP,opposed,11
406,Human,FAVvsP,together,4
406,Human,FAVvsMJP,opposed,7
407,Human,FAVvsMJP,opposed,2
407,Human,FAVvsP,opposed,0
407,Human,FAVvsMJP,opposed,0
407,Human,FAVvsP,together,12
407,Human,MDvsMIP/MJP,together,5
407,Human,FAVvsP,together,12
407,Human,FAVvsP,opposed,0
407,Human,FAVvsMJP,together,0
407,Human,MDvsMIP/MJP,together,5
407,Human,MDvsMIP/MJP,opposed,0
407,Human,MDvsMIP/MJP,opposed,1
407,Human,FAVvsMJP,together,2
408,Human,FAVvsMJP,together,0
408,Human,FAVvsMJP,opposed,12
408,Human,MDvsMIP/MJP,opposed,0
408,Human,FAVvsMJP,together,0
408,Human,MDvsMIP/MJP,together,6
408,Human,FAVvsMJP,opposed,11
408,Human,MDvsMIP/MJP,together,0
408,Human,FAVvsP,together,0
408,Human,FAVvsP,opposed,12
408,Human,FAVvsP,opposed,12
408,Human,FAVvsP,together,0
408,Human,MDvsMIP/MJP,opposed,0
409,Human,FAVvsP,opposed,3
409,Human,FAVvsP,together,0
409,Human,MDvsMIP/MJP,together,0
409,Human,FAVvsP,together,0
409,Human,FAVvsMJP,together,0
409,Human,FAVvsMJP,opposed,12
409,Human,FAVvsMJP,together,0
409,Human,FAVvsP,opposed,12
409,Human,MDvsMIP/MJP,opposed,12
409,Human,MDvsMIP/MJP,together,0
409,Human,MDvsMIP/MJP,opposed,12
409,Human,FAVvsMJP,opposed,12
410,Human,FAVvsMJP,together,12
410,Human,FAVvsP,opposed,1
410,Human,FAVvsP,together,11
410,Human,FAVvsMJP,opposed,0
410,Human,MDvsMIP/MJP,opposed,12
410,Human,FAVvsMJP,opposed,1
410,Human,FAVvsMJP,together,10
410,Human,MDvsMIP/MJP,together,9
410,Human,FAVvsP,together,11
410,Human,MDvsMIP/MJP,together,8
410,Human,MDvsMIP/MJP,opposed,12
410,Human,FAVvsP,opposed,0
411,Human,MDvsMIP/MJP,together,0
411,Human,FAVvsP,opposed,9
411,Human,FAVvsMJP,opposed,12
411,Human,MDvsMIP/MJP,opposed,0
411,Human,FAVvsP,together,12
411,Human,FAVvsMJP,together,12
411,Human,MDvsMIP/MJP,opposed,9
411,Human,MDvsMIP/MJP,together,11
411,Human,FAVvsP,opposed,12
411,Human,FAVvsMJP,opposed,0
411,Human,FAVvsP,together,11
411,Human,FAVvsMJP,together,0
412,Human,FAVvsMJP,opposed,7
412,Human,MDvsMIP/MJP,opposed,2
412,Human,MDvsMIP/MJP,together,3
412,Human,FAVvsP,together,0
412,Human,MDvsMIP/MJP,opposed,1
412,Human,FAVvsMJP,together,2
412,Human,MDvsMIP/MJP,together,1
412,Human,FAVvsP,together,0
412,Human,FAVvsP,opposed,10
412,Human,FAVvsMJP,together,4
412,Human,FAVvsMJP,opposed,6
412,Human,FAVvsP,opposed,6
413,Human,MDvsMIP/MJP,together,0
413,Human,FAVvsMJP,together,0
413,Human,MDvsMIP/MJP,together,6
413,Human,FAVvsP,together,0
413,Human,FAVvsMJP,opposed,8
413,Human,FAVvsP,opposed,6
413,Human,MDvsMIP/MJP,opposed,0
413,Human,MDvsMIP/MJP,opposed,0
413,Human,FAVvsMJP,together,0
413,Human,FAVvsMJP,opposed,12
413,Human,FAVvsP,opposed,12
413,Human,FAVvsP,together,0
414,Human,FAVvsMJP,together,2
414,Human,FAVvsP,opposed,12
414,Human,MDvsMIP/MJP,opposed,0
414,Human,FAVvsP,together,0
414,Human,MDvsMIP/MJP,opposed,0
414,Human,FAVvsMJP,together,0
414,Human,FAVvsP,opposed,0
414,Human,FAVvsMJP,opposed,4
414,Human,MDvsMIP/MJP,together,0
414,Human,FAVvsMJP,opposed,6
414,Human,MDvsMIP/MJP,together,0
414,Human,FAVvsP,together,0
415,Human,FAVvsP,together,5
415,Human,FAVvsP,opposed,6
415,Human,FAVvsP,together,6
415,Human,FAVvsMJP,opposed,9
415,Human,FAVvsMJP,together,6
415,Human,FAVvsMJP,together,7
415,Human,MDvsMIP/MJP,opposed,4
415,Human,FAVvsMJP,opposed,6
415,Human,FAVvsP,opposed,5
415,Human,MDvsMIP/MJP,together,3
415,Human,MDvsMIP/MJP,together,8
415,Human,MDvsMIP/MJP,opposed,8
416,Human,FAVvsMJP,opposed,5
416,Human,MDvsMIP/MJP,together,12
416,Human,MDvsMIP/MJP,opposed,8
416,Human,FAVvsMJP,together,5
416,Human,FAVvsP,together,11
416,Human,MDvsMIP/MJP,together,8
416,Human,FAVvsP,opposed,9
416,Human,FAVvsMJP,opposed,11
416,Human,MDvsMIP/MJP,opposed,8
416,Human,FAVvsMJP,together,9
416,Human,FAVvsP,together,7
416,Human,FAVvsP,opposed,9
417,Human,FAVvsMJP,together,0
417,Human,MDvsMIP/MJP,opposed,1
417,Human,FAVvsP,together,0
417,Human,FAVvsP,together,0
417,Human,MDvsMIP/MJP,together,0
417,Human,FAVvsMJP,opposed,6
417,Human,FAVvsP,opposed,0
417,Human,FAVvsP,opposed,0
417,Human,FAVvsMJP,opposed,12
417,Human,FAVvsMJP,together,0
417,Human,MDvsMIP/MJP,opposed,0
417,Human,MDvsMIP/MJP,together,1
418,Human,FAVvsMJP,opposed,7
418,Human,MDvsMIP/MJP,together,3
418,Human,FAVvsMJP,opposed,11
418,Human,FAVvsMJP,together,5
418,Human,FAVvsP,together,3
418,Human,MDvsMIP/MJP,opposed,5
418,Human,MDvsMIP/MJP,together,0
418,Human,FAVvsMJP,together,5
418,Human,FAVvsP,together,0
418,Human,FAVvsP,opposed,9
418,Human,FAVvsP,opposed,5
418,Human,MDvsMIP/MJP,opposed,8
419,Human,FAVvsP,opposed,6
419,Human,FAVvsMJP,opposed,10
419,Human,MDvsMIP/MJP,together,9
419,Human,FAVvsP,together,0
419,Human,MDvsMIP/MJP,together,11
419,Human,FAVvsMJP,opposed,0
419,Human,MDvsMIP/MJP,opposed,6
419,Human,FAVvsP,together,7
419,Human,FAVvsMJP,together,8
419,Human,FAVvsP,opposed,3
419,Human,FAVvsMJP,together,12
419,Human,MDvsMIP/MJP,opposed,1
420,Human,MDvsMIP/MJP,together,5
420,Human,FAVvsP,together,3
420,Human,FAVvsMJP,opposed,2
420,Human,FAVvsP,together,4
420,Human,MDvsMIP/MJP,opposed,7
420,Human,FAVvsP,opposed,1
420,Human,FAVvsMJP,together,8
420,Human,MDvsMIP/MJP,opposed,7
420,Human,FAVvsMJP,together,7
420,Human,FAVvsMJP,opposed,9
420,Human,FAVvsP,opposed,0
420,Human,MDvsMIP/MJP,together,5
421,Human,FAVvsMJP,opposed,7
421,Human,FAVvsP,together,0
421,Human,MDvsMIP/MJP,opposed,7
421,Human,FAVvsP,opposed,5
421,Human,FAVvsMJP,opposed,7
421,Human,FAVvsMJP,together,0
421,Human,MDvsMIP/MJP,together,0
421,Human,FAVvsP,opposed,1
421,Human,FAVvsP,together,0
421,Human,MDvsMIP/MJP,opposed,10
421,Human,MDvsMIP/MJP,together,1
421,Human,FAVvsMJP,together,2
422,Human,MDvsMIP/MJP,opposed,0
422,Human,FAVvsMJP,together,0
422,Human,FAVvsP,together,0
422,Human,FAVvsMJP,opposed,12
422,Human,MDvsMIP/MJP,together,0
